 ********  FileScanner:: keyword 'gamma' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'shock' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'tau' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rho' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhoa' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhow' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cda' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cdw' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Pstern' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'ellipse' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'C' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'deltamin' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Tref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Lref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windx' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windy' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'f' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_w' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_a' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'gamma' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'shock' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'tau' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rho' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhoa' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhow' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cda' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cdw' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Pstern' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'ellipse' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'C' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'deltamin' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Tref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Lref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windx' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windy' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'f' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_w' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_a' found in param-file but not registered in the DataFormatHandler-code.
Newton: 5	51	10 13 13 15 
Newton: 5	49	11 11 13 14 
Newton: 4	37	10 13 14 
Newton: 5	48	11 12 13 12 
Newton: 5	51	11 14 12 14 
Newton: 5	49	11 14 11 13 
Newton: 5	50	11 14 11 14 
Newton: 5	48	9 15 12 12 
Newton: 5	47	9 14 12 12 
Newton: 5	50	12 14 12 12 
Newton: 4	35	11 13 11 
Newton: 5	45	8 13 10 14 
Newton: 5	46	11 13 11 11 
Newton: 5	47	12 13 11 11 
Newton: 5	48	11 14 11 12 
Newton: 5	48	10 14 11 13 
Newton: 5	48	12 14 11 11 
Newton: 5	46	11 13 11 11 
Newton: 5	46	9 12 11 14 
Newton: 5	45	10 13 11 11 
Newton: 5	45	10 13 11 11 
Newton: 6	55	9 11 11 13 11 
Newton: 6	57	11 13 11 11 11 
Newton: 5	48	11 14 11 12 
Newton: 5	47	11 14 11 11 
Newton: 5	45	10 12 13 10 
Newton: 5	46	9 13 11 13 
Newton: 5	45	10 13 11 11 
Newton: 5	48	11 14 11 12 
Newton: 5	47	11 13 11 12 
Newton: 5	48	12 13 11 12 
Newton: 5	48	11 14 11 12 
Newton: 5	48	11 14 11 12 
Newton: 5	48	11 14 11 12 
Newton: 5	48	11 14 11 12 
Newton: 5	48	11 14 11 12 
Newton: 5	50	14 12 11 13 
Newton: 5	50	12 13 11 14 
Newton: 5	43	11 11 10 11 
Newton: 5	49	11 13 11 14 
Newton: 5	49	11 13 11 14 
Newton: 5	49	11 13 11 14 
Newton: 5	50	12 13 11 14 
Newton: 5	49	11 13 11 14 
Newton: 5	49	11 12 12 14 
Newton: 6	61	12 11 12 14 12 
Newton: 10	101	12 12 12 11 12 10 10 11 11 
Newton: 9	78	5 4 8 13 12 10 12 14 
Newton: 8	71	12 11 8 8 11 8 13 
Newton: 5	48	12 12 11 13 
Newton: 6	59	11 11 12 13 12 
Newton: 5	47	12 11 12 12 
Newton: 7	60	11 11 9 9 11 9 
Newton: 7	60	10 10 11 9 11 9 
Newton: 7	67	11 11 10 11 12 12 
Newton: 5	47	12 11 11 13 
Newton: 5	46	12 11 11 12 
Newton: 6	56	11 11 11 12 11 
Newton: 5	45	11 11 11 12 
Newton: 5	46	11 11 11 13 
Newton: 5	47	12 11 11 13 
Newton: 6	59	12 11 11 13 12 
Newton: 6	59	12 11 11 13 12 
Newton: 5	48	12 12 11 13 
Newton: 5	47	11 12 11 13 
Newton: 5	47	11 12 11 13 
Newton: 5	46	11 12 10 13 
Newton: 6	58	11 11 11 13 12 
Newton: 6	55	10 11 11 12 11 
Newton: 6	57	10 11 11 13 12 
Newton: 10	101	11 12 9 11 11 11 12 12 12 
Newton: 7	69	10 13 13 12 10 11 
Newton: 5	43	10 11 11 11 
Newton: 5	44	11 11 11 11 
Newton: 6	56	11 12 10 11 12 
Newton: 7	66	11 10 11 11 11 12 
Newton: 7	69	11 12 11 11 12 12 
Newton: 6	57	11 11 12 11 12 
Newton: 8	74	11 11 11 12 9 10 10 
Newton: 6	58	11 11 11 13 12 
Newton: 5	46	11 11 11 13 
Newton: 5	45	11 11 11 12 
Newton: 5	45	11 11 11 12 
Newton: 5	45	11 11 11 12 
Newton: 5	45	11 11 11 12 
Newton: 6	55	11 10 12 10 12 
Newton: 5	44	11 10 12 11 
Newton: 5	45	12 10 12 11 
Newton: 5	44	12 10 12 10 
Newton: 5	45	12 10 12 11 
Newton: 5	46	11 12 12 11 
Newton: 5	46	11 12 12 11 
Newton: 5	45	11 11 12 11 
Newton: 6	55	11 10 12 11 11 
Newton: 6	52	11 9 11 10 11 
Newton: 5	47	11 10 13 13 
Newton: 5	47	10 11 13 13 
Newton: 5	47	11 10 13 13 
Newton: 5	46	11 10 13 12 
Newton: 5	46	11 10 13 12 
Newton: 5	45	10 10 12 13 
Newton: 5	45	10 10 12 13 
Newton: 5	45	10 10 12 13 
Newton: 6	56	10 10 13 11 12 
Newton: 6	57	9 11 12 12 13 
Newton: 6	53	11 9 10 12 11 
Newton: 5	46	11 10 12 13 
Newton: 5	46	11 10 12 13 
Newton: 5	46	11 11 11 13 
Newton: 5	46	11 11 11 13 
Newton: 5	45	11 11 11 12 
Newton: 5	46	11 11 11 13 
Newton: 5	45	11 10 11 13 
Newton: 5	45	11 10 11 13 
Newton: 5	45	11 10 11 13 
Newton: 5	44	11 10 11 12 
Newton: 5	44	11 10 11 12 
Newton: 5	46	11 11 11 13 
Newton: 5	46	11 10 12 13 
Newton: 5	45	11 11 11 12 
Newton: 5	46	11 11 11 13 
Newton: 5	46	11 11 11 13 
Newton: 6	58	11 11 12 12 12 
Newton: 6	58	11 11 12 12 12 
Newton: 6	58	11 11 12 12 12 
Newton: 5	46	11 11 12 12 
Newton: 5	46	11 11 12 12 
Newton: 6	59	11 12 11 12 13 
Newton: 6	59	11 12 11 12 13 
Newton: 5	47	11 12 12 12 
Newton: 5	48	12 11 12 13 
Newton: 5	48	12 11 12 13 
Newton: 5	49	12 12 12 13 
Newton: 5	49	12 12 12 13 
Newton: 5	49	13 11 12 13 
Newton: 5	50	13 11 12 14 
Newton: 5	50	13 11 12 14 
Newton: 5	51	13 12 13 13 
Newton: 5	51	13 12 13 13 
Newton: 5	52	13 12 13 14 
Newton: 20	174	13 12 10 8 8 9 10 9 11 10 9 10 9 4 5 6 9 10 12 
Newton: 9	83	13 12 12 6 8 7 11 14 
Newton: 9	88	13 10 12 12 9 9 13 10 
Newton: 14	147	14 11 9 12 12 12 11 10 10 13 10 9 14 
Newton: 8	91	14 11 12 14 13 13 14 
Newton: 6	66	14 11 13 14 14 
Newton: 6	67	14 12 13 14 14 
Newton: 5	53	14 12 14 13 
Newton: 5	55	14 13 14 14 
Newton: 5	54	13 13 13 15 
Newton: 5	54	13 13 13 15 
Newton: 5	53	11 13 14 15 
Newton: 6	62	11 12 13 13 13 
Newton: 5	50	12 12 13 13 
Newton: 5	53	12 13 15 13 
Newton: 5	53	12 13 15 13 
Newton: 5	55	12 14 14 15 
Newton: 8	90	12 13 12 12 12 14 15 
Newton: 12	111	5 3 7 12 15 14 10 11 10 12 12 
Newton: 12	110	12 3 5 11 15 11 9 10 11 11 12 
Newton: 6	62	12 12 14 12 12 
Newton: 5	51	11 13 14 13 
Newton: 5	49	11 12 14 12 
Newton: 6	62	11 14 12 12 13 
Newton: 6	68	13 13 14 13 15 
Newton: 5	52	11 14 12 15 
Newton: 5	50	12 14 12 12 
Newton: 5	51	14 11 12 14 
Newton: 5	53	13 14 12 14 
Newton: 5	50	11 12 13 14 
Newton: 5	49	10 12 12 15 
Newton: 6	59	10 12 10 13 14 
Newton: 6	52	10 11 12 10 9 
Newton: 5	46	11 12 11 12 
Newton: 5	42	10 11 10 11 
Newton: 5	47	10 12 12 13 
Newton: 5	48	11 11 12 14 
Newton: 5	49	11 13 11 14 
Newton: 5	51	11 13 14 13 
Newton: 5	49	11 12 12 14 
Newton: 5	47	12 13 11 11 
Newton: 5	49	11 14 11 13 
Newton: 5	51	12 15 12 12 
Newton: 5	50	12 14 12 12 
Newton: 5	50	12 14 12 12 
Newton: 5	50	11 14 12 13 
Newton: 5	46	10 13 11 12 
Newton: 5	48	10 13 11 14 
Newton: 5	42	11 12 8 11 
Newton: 5	42	9 11 9 13 
Newton: 5	46	11 11 12 12 
Newton: 5	47	11 12 10 14 
Newton: 4	35	11 13 11 
Newton: 5	48	11 13 12 12 
Newton: 5	48	10 12 13 13 
Newton: 5	50	12 12 13 13 
Newton: 6	61	11 12 13 13 12 
Newton: 6	60	10 12 13 13 12 
Newton: 5	48	11 12 13 12 
Newton: 5	48	11 12 12 13 
Newton: 5	47	11 12 12 12 
Newton: 5	48	11 12 13 12 
Newton: 5	46	11 13 11 11 
Newton: 5	48	11 12 12 13 
Newton: 5	48	11 12 12 13 
Newton: 5	47	11 12 11 13 
Newton: 5	46	11 12 10 13 
Newton: 5	47	11 12 12 12 
Newton: 5	46	10 12 11 13 
Newton: 6	57	10 12 11 12 12 
Newton: 6	48	10 7 11 8 12 
Newton: 5	42	9 13 9 11 
Newton: 5	46	11 11 12 12 
Newton: 5	47	12 11 12 12 
Newton: 5	47	12 11 12 12 
Newton: 5	47	12 11 13 11 
Newton: 5	47	12 11 13 11 
Newton: 5	47	13 10 12 12 
Newton: 5	48	12 11 13 12 
Newton: 5	49	13 11 13 12 
Newton: 5	49	13 11 13 12 
Newton: 5	48	12 11 13 12 
Newton: 5	46	11 11 13 11 
Newton: 5	48	12 11 13 12 
Newton: 6	64	13 12 13 13 13 
Newton: 9	88	13 9 11 10 10 11 12 12 
Newton: 8	82	13 12 10 10 11 13 13 
Newton: 7	75	13 12 11 12 14 13 
Newton: 6	63	13 12 13 12 13 
Newton: 6	63	13 12 12 13 13 
Newton: 5	50	13 12 12 13 
Newton: 6	62	12 12 13 13 12 
Newton: 6	64	13 12 12 14 13 
Newton: 6	64	13 12 12 14 13 
Newton: 6	63	13 12 12 13 13 
Newton: 5	50	12 12 13 13 
Newton: 5	49	12 12 12 13 
Newton: 6	62	12 12 12 13 13 
Newton: 5	49	12 12 12 13 
Newton: 5	48	13 10 12 13 
Newton: 6	57	12 11 11 12 11 
Newton: 6	53	11 10 12 10 10 
Newton: 6	58	11 11 12 12 12 
Newton: 7	72	11 11 11 13 13 13 
Newton: 6	59	11 11 12 13 12 
Newton: 6	58	11 11 12 12 12 
Newton: 6	58	11 11 12 12 12 
Newton: 6	59	11 11 12 13 12 
Newton: 6	59	11 11 12 13 12 
Newton: 5	46	10 12 11 13 
Newton: 5	46	11 12 10 13 
Newton: 5	47	11 11 12 13 
Newton: 6	59	12 10 12 13 12 
Newton: 6	58	10 12 12 12 12 
Newton: 6	57	10 10 13 12 12 
Newton: 5	45	11 10 13 11 
Newton: 5	45	11 10 12 12 
Newton: 6	58	11 11 12 12 12 
Newton: 5	46	11 11 12 12 
Newton: 5	46	11 11 12 12 
Newton: 5	45	10 11 12 12 
Newton: 5	45	11 11 12 11 
Newton: 5	47	12 11 13 11 
Newton: 5	48	13 11 13 11 
Newton: 6	58	10 13 11 10 14 
Newton: 6	56	9 13 11 11 12 
Newton: 6	51	12 8 12 10 9 
Newton: 6	57	11 9 13 13 11 
Newton: 5	47	12 9 13 13 
Newton: 5	47	11 10 13 13 
Newton: 5	47	11 10 13 13 
Newton: 5	48	10 11 13 14 
Newton: 5	46	11 10 14 11 
Newton: 5	46	11 12 11 12 
Newton: 5	45	11 10 12 12 
Newton: 5	45	11 10 12 12 
Newton: 5	46	11 10 13 12 
Newton: 5	47	11 11 12 13 
Newton: 5	47	11 11 12 13 
Newton: 6	59	11 10 13 12 13 
Newton: 5	45	10 11 12 12 
Newton: 5	45	10 11 12 12 
Newton: 5	46	10 11 12 13 
Newton: 5	46	10 11 12 13 
Newton: 5	45	10 11 12 12 
Newton: 5	45	10 11 12 12 
Newton: 5	46	11 10 13 12 
Newton: 5	45	11 10 12 12 
Newton: 6	56	10 10 12 12 12 
Newton: 6	58	11 10 12 12 13 
Newton: 6	58	11 10 12 12 13 
Newton: 5	45	11 10 12 12 
Newton: 5	45	11 9 13 12 
Newton: 5	45	11 10 12 12 
Newton: 5	45	11 10 12 12 
Newton: 5	44	11 9 12 12 
Newton: 5	45	11 10 12 12 
Newton: 6	58	11 10 12 12 13 
Newton: 7	68	11 11 9 12 13 12 
Newton: 5	44	10 12 10 12 
Newton: 5	46	10 12 12 12 
Newton: 5	44	11 10 12 11 
Newton: 5	46	11 10 13 12 
Newton: 5	46	11 11 12 12 
Newton: 5	46	12 10 12 12 
Newton: 6	59	12 10 12 12 13 
Newton: 6	60	12 10 13 12 13 
Newton: 5	48	12 11 13 12 
Newton: 5	47	12 10 13 12 
Newton: 5	48	13 10 13 12 
Newton: 6	59	13 11 13 11 11 
Newton: 8	77	12 11 10 12 9 12 11 
Newton: 10	101	12 13 13 13 13 8 8 10 11 
Newton: 6	61	12 11 12 12 14 
Newton: 5	47	13 10 12 12 
Newton: 5	47	13 10 12 12 
Newton: 7	72	13 10 13 12 12 12 
Newton: 7	74	13 10 13 12 13 13 
Newton: 6	61	13 10 12 12 14 
Newton: 6	60	13 10 13 12 12 
Newton: 5	49	12 12 13 12 
Newton: 6	57	13 10 10 12 12 
Newton: 5	42	11 9 10 12 
Newton: 6	62	11 12 12 13 14 
Newton: 5	47	11 11 13 12 
Newton: 6	61	11 11 13 12 14 
Newton: 6	61	11 11 14 12 13 
Newton: 5	47	10 11 14 12 
Newton: 5	48	11 12 12 13 
Newton: 5	48	10 13 13 12 
Newton: 6	61	9 14 12 12 14 
Newton: 6	57	10 13 11 11 12 
Newton: 6	63	12 13 12 12 14 
Newton: 5	47	10 12 13 12 
Newton: 6	62	10 13 13 12 14 
Newton: 5	48	10 13 14 11 
Newton: 5	47	10 13 12 12 
Newton: 5	49	11 13 13 12 
Newton: 5	46	10 13 12 11 
Newton: 5	47	11 13 12 11 
Newton: 5	49	12 13 12 12 
Newton: 5	47	11 13 12 11 
Newton: 5	48	11 12 13 12 
Newton: 5	48	11 12 12 13 
Newton: 5	44	10 12 11 11 
Newton: 5	46	11 12 11 12 
Newton: 5	44	11 12 9 12 
Newton: 5	39	10 12 9 8 
Newton: 5	43	10 11 11 11 
Newton: 5	43	10 13 10 10 
Newton: 6	55	10 12 10 12 11 
Newton: 7	53	10 10 7 8 11 7 
Newton: 6	56	10 11 11 12 12 
Newton: 6	57	10 13 9 12 13 
Newton: 9	80	10 11 12 9 9 9 9 11 
Newton: 8	67	11 12 8 8 9 8 11 
Newton: 6	55	11 12 10 10 12 
Newton: 5	42	10 12 10 10 
Newton: 5	45	11 11 12 11 
Newton: 5	43	12 10 10 11 
Newton: 5	47	12 11 13 11 
Newton: 5	42	10 12 10 10 
Newton: 5	42	10 12 10 10 
Newton: 5	44	11 12 10 11 
Newton: 5	45	11 11 12 11 
Newton: 5	42	10 9 12 11 
Newton: 6	55	10 11 11 11 12 
Newton: 5	44	10 12 11 11 
Newton: 5	45	11 11 11 12 
Newton: 5	45	11 11 12 11 
Newton: 5	45	11 11 11 12 
Newton: 5	45	11 11 11 12 
Newton: 4	32	10 11 11 
Newton: 4	32	10 11 11 
Newton: 5	43	10 11 11 11 
Newton: 5	45	11 11 12 11 
Newton: 5	45	11 11 12 11 
Newton: 5	45	11 11 12 11 
Newton: 4	33	11 11 11 
Newton: 4	34	11 11 12 
Newton: 5	45	11 11 12 11 
Newton: 5	45	11 11 11 12 
Newton: 5	44	10 11 11 12 
Newton: 5	45	11 11 11 12 
Newton: 5	45	11 11 11 12 
Newton: 5	43	10 12 10 11 
Newton: 5	45	11 12 10 12 
Newton: 5	45	11 12 11 11 
Newton: 5	45	11 12 11 11 
Newton: 5	45	11 12 11 11 
Newton: 5	46	12 12 11 11 
Newton: 5	47	12 12 11 12 
Newton: 5	45	11 12 11 11 
Newton: 5	46	11 12 11 12 
Newton: 6	57	12 12 10 11 12 
Newton: 6	57	12 12 10 12 11 
Newton: 7	66	11 10 10 13 11 11 
Newton: 10	90	12 9 10 9 8 9 10 12 11 
Newton: 7	64	11 12 10 9 12 10 
Newton: 5	47	11 12 12 12 
Newton: 6	59	11 12 12 12 12 
Newton: 5	47	11 13 11 12 
Newton: 5	47	11 13 11 12 
Newton: 6	61	12 12 12 13 12 
Newton: 6	60	12 12 11 13 12 
Newton: 6	60	12 12 12 12 12 
Newton: 5	47	11 12 11 13 
Newton: 6	59	11 12 11 13 12 
Newton: 8	74	11 12 11 10 8 10 12 
Newton: 7	70	11 12 11 12 12 12 
Newton: 6	59	11 12 11 13 12 
Newton: 5	46	11 12 11 12 
Newton: 5	46	11 12 11 12 
Newton: 5	45	11 12 10 12 
Newton: 5	43	10 12 10 11 
Newton: 5	43	9 11 11 12 
Newton: 6	53	9 11 10 12 11 
Newton: 7	64	9 11 10 11 11 12 
Newton: 5	42	9 11 10 12 
Newton: 5	44	10 12 10 12 
Newton: 5	44	10 12 10 12 
Newton: 5	44	10 12 10 12 
Newton: 5	45	10 12 10 13 
Newton: 5	46	10 12 10 14 
Newton: 6	56	10 12 9 13 12 
Newton: 6	54	10 12 9 12 11 
Newton: 5	46	11 12 10 13 
Newton: 5	45	10 11 11 13 
Newton: 5	47	11 12 11 13 
Newton: 5	47	11 11 12 13 
Newton: 5	47	11 12 12 12 
Newton: 6	59	11 12 13 12 11 
Newton: 5	48	11 12 12 13 
Newton: 5	47	10 13 11 13 
Newton: 5	47	11 13 11 12 
Newton: 5	46	10 12 11 13 
Newton: 5	47	11 12 12 12 
Newton: 5	46	10 15 10 11 
Newton: 5	46	11 12 13 10 
Newton: 5	43	10 12 12 9 
Newton: 5	50	12 11 14 13 
Newton: 5	48	12 10 13 13 
Newton: 5	46	12 10 12 12 
Newton: 5	47	12 11 12 12 
Newton: 6	54	10 11 12 11 10 
Newton: 6	55	10 11 12 10 12 
Newton: 5	45	10 10 12 13 
Newton: 5	46	11 10 12 13 
Newton: 5	45	10 11 11 13 
Newton: 5	46	11 10 12 13 
Newton: 5	45	10 12 10 13 
Newton: 5	46	11 11 11 13 
Newton: 5	45	10 11 11 13 
Newton: 5	45	10 11 11 13 
Newton: 5	45	10 11 11 13 
Newton: 5	45	10 11 11 13 
Newton: 5	45	10 11 11 13 
Newton: 5	46	11 11 11 13 
Newton: 5	45	10 11 11 13 
Newton: 5	45	10 11 11 13 
Newton: 5	43	10 10 10 13 
Newton: 6	55	10 11 11 13 10 
Newton: 5	45	10 12 10 13 
Newton: 5	47	11 13 10 13 
Newton: 5	47	11 12 11 13 
Newton: 5	46	11 11 11 13 
Newton: 5	46	11 11 11 13 
Newton: 5	47	11 11 12 13 
Newton: 6	55	11 10 11 13 10 
Newton: 6	56	11 11 11 13 10 
Newton: 6	54	10 12 9 13 10 
Newton: 5	45	10 12 10 13 
Newton: 5	47	11 12 11 13 
Newton: 5	47	11 12 11 13 
Newton: 5	47	11 12 11 13 
Newton: 6	56	11 12 10 13 10 
Newton: 5	47	11 12 11 13 
Newton: 6	57	11 12 10 13 11 
Newton: 5	46	11 12 10 13 
Newton: 5	45	10 12 10 13 
Newton: 5	44	10 12 10 12 
Newton: 5	47	11 12 11 13 
Newton: 5	46	12 10 11 13 
Newton: 7	63	11 12 10 8 9 13 
Newton: 11	101	11 11 11 10 10 12 10 7 7 12 
Newton: 6	57	11 12 10 13 11 
Newton: 5	47	12 11 11 13 
Newton: 5	48	12 11 12 13 
Newton: 5	46	11 12 10 13 
Newton: 6	59	13 10 12 12 12 
Newton: 6	63	12 12 13 14 12 
Newton: 5	49	12 12 11 14 
Newton: 5	48	13 10 12 13 
Newton: 5	50	12 12 12 14 
Newton: 5	48	12 12 10 14 
Newton: 5	45	10 12 10 13 
Newton: 6	60	10 12 12 14 12 
Newton: 5	49	10 12 12 15 
Newton: 6	63	12 12 12 15 12 
Newton: 5	49	10 12 13 14 
Newton: 5	49	9 12 14 14 
Newton: 5	51	10 13 13 15 
Newton: 6	59	9 15 10 14 11 
Newton: 5	50	10 13 12 15 
Newton: 5	50	10 14 12 14 
Newton: 5	52	12 14 11 15 
Newton: 5	54	13 15 11 15 
Newton: 5	48	9 15 11 13 
Newton: 5	47	9 14 12 12 
Newton: 5	51	9 15 12 15 
Newton: 5	51	9 15 13 14 
Newton: 5	50	9 15 12 14 
Newton: 5	52	12 15 10 15 
Newton: 6	68	12 15 13 14 14 
Newton: 6	64	12 14 12 14 12 
Newton: 6	61	11 13 12 14 11 
Newton: 6	55	9 12 11 12 11 
Newton: 6	57	10 14 10 11 12 
Newton: 6	58	8 12 13 14 11 
Newton: 5	44	8 10 13 13 
Newton: 5	45	9 13 10 13 
Newton: 5	44	11 10 12 11 
Newton: 5	44	11 10 13 10 
Newton: 5	45	10 11 12 12 
Newton: 5	45	9 11 14 11 
Newton: 5	46	11 13 11 11 
Newton: 5	46	11 13 10 12 
Newton: 5	48	9 13 13 13 
Newton: 5	49	11 13 11 14 
Newton: 5	46	10 12 13 11 
Newton: 5	47	9 13 12 13 
Newton: 5	45	9 13 10 13 
Newton: 5	48	11 13 12 12 
Newton: 5	46	10 13 11 12 
Newton: 5	47	8 13 12 14 
Newton: 5	47	9 14 11 13 
Newton: 5	48	11 13 12 12 
Newton: 5	49	10 14 12 13 
Newton: 5	48	9 13 11 15 
Newton: 5	45	8 13 10 14 
Newton: 6	56	7 14 10 12 13 
Newton: 6	59	10 13 10 14 12 
Newton: 5	46	10 13 11 12 
Newton: 5	49	12 14 11 12 
Newton: 5	47	9 14 11 13 
Newton: 5	49	11 13 11 14 
Newton: 5	50	12 13 11 14 
Newton: 5	47	10 13 11 13 
Newton: 5	51	11 14 12 14 
Newton: 5	49	10 13 12 14 
Newton: 5	48	9 14 12 13 
Newton: 5	47	9 13 12 13 
Newton: 5	47	9 14 11 13 
Newton: 5	47	9 13 12 13 
Newton: 5	48	9 13 12 14 
Newton: 5	46	9 14 11 12 
Newton: 5	46	9 14 11 12 
Newton: 5	48	10 13 11 14 
Newton: 5	47	10 13 11 13 
Newton: 5	49	11 14 12 12 
Newton: 5	47	9 13 11 14 
Newton: 5	47	9 13 11 14 
Newton: 5	46	9 13 11 13 
Newton: 5	46	9 12 11 14 
Newton: 5	45	9 13 11 12 
Newton: 5	44	10 12 10 12 
Newton: 5	47	10 12 11 14 
Newton: 5	47	9 12 12 14 
Newton: 5	46	10 12 11 13 
Newton: 6	57	9 13 11 12 12 
Newton: 6	55	9 12 9 11 14 
Newton: 7	63	10 9 13 10 9 12 
Newton: 9	81	9 12 10 8 8 10 12 12 
Newton: 8	83	11 11 12 11 11 14 13 
Newton: 5	48	11 12 11 14 
Newton: 5	48	11 12 11 14 
Newton: 5	45	9 13 10 13 
Newton: 5	48	10 12 12 14 
Newton: 5	46	10 12 10 14 
Newton: 6	61	11 12 12 14 12 
Newton: 6	60	11 12 11 14 12 
Newton: 5	48	11 12 11 14 
Newton: 6	59	11 12 11 13 12 
Newton: 5	47	11 12 11 13 
Newton: 5	45	10 12 10 13 
Newton: 6	57	10 12 10 13 12 
Newton: 7	68	10 12 10 12 12 12 
Newton: 6	55	10 12 10 12 11 
Newton: 6	57	11 11 11 13 11 
Newton: 8	71	10 12 10 9 9 11 10 
Newton: 8	73	10 12 10 9 9 12 11 
Newton: 6	53	10 12 10 11 10 
Newton: 6	55	10 12 10 12 11 
Newton: 5	44	10 12 10 12 
Newton: 8	76	10 11 12 11 10 12 10 
Newton: 7	68	11 11 12 12 11 11 
Newton: 5	45	10 11 11 13 
Newton: 6	56	10 12 10 13 11 
Newton: 6	53	10 12 9 12 10 
Newton: 5	44	11 12 9 12 
Newton: 5	45	10 12 10 13 
Newton: 5	46	11 11 11 13 
Newton: 5	45	11 11 11 12 
Newton: 5	46	11 12 10 13 
Newton: 5	46	11 12 10 13 
Newton: 5	46	10 13 10 13 
Newton: 5	49	11 12 13 13 
Newton: 5	48	11 12 13 12 
Newton: 5	48	11 14 11 12 
Newton: 5	49	11 13 12 13 
Newton: 6	56	10 13 10 12 11 
Newton: 5	46	10 12 12 12 
Newton: 4	33	12 9 12 
Newton: 5	44	10 12 12 10 
Newton: 5	46	11 12 12 11 
Newton: 5	46	10 12 12 12 
Newton: 5	44	10 11 12 11 
Newton: 5	46	10 11 12 13 
Newton: 5	40	11 8 10 11 
Newton: 5	44	9 11 12 12 
Newton: 5	43	9 11 11 12 
Newton: 5	42	10 10 11 11 
Newton: 5	41	9 10 11 11 
Newton: 5	41	9 10 10 12 
Newton: 5	42	9 10 11 12 
Newton: 5	41	9 10 11 11 
Newton: 5	42	9 10 11 12 
Newton: 5	42	9 10 11 12 
Newton: 5	43	9 10 12 12 
Newton: 5	43	9 11 11 12 
Newton: 5	44	10 10 12 12 
Newton: 5	44	10 11 11 12 
Newton: 6	56	10 11 12 11 12 
Newton: 6	53	10 11 10 12 10 
Newton: 5	43	10 10 11 12 
Newton: 5	43	10 10 11 12 
Newton: 6	54	10 10 11 11 12 
Newton: 6	54	10 10 12 11 11 
Newton: 6	55	10 10 12 11 12 
Newton: 5	43	10 10 12 11 
Newton: 5	44	10 11 11 12 
Newton: 5	44	11 10 12 11 
Newton: 5	44	11 10 12 11 
Newton: 5	45	11 11 12 11 
Newton: 5	46	11 11 12 12 
Newton: 5	46	11 11 12 12 
Newton: 5	46	11 11 12 12 
Newton: 5	46	11 11 12 12 
Newton: 5	46	12 10 12 12 
Newton: 5	46	12 10 12 12 
Newton: 5	47	12 10 12 13 
Newton: 5	48	12 11 12 13 
Newton: 6	58	12 10 12 12 12 
Newton: 6	60	12 11 12 13 12 
